ID,Gender,Own_car,Own_property,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Target,Income_type_Commercial associate,Income_type_Pensioner,Income_type_State servant,Income_type_Student,Income_type_Working,Education_type_Academic degree,Education_type_Higher education,Education_type_Incomplete higher,Education_type_Lower secondary,Education_type_Secondary / secondary special,Family_status_Civil marriage,Family_status_Married,Family_status_Separated,Family_status_Single / not married,Family_status_Widow,Housing_type_Co-op apartment,Housing_type_House / apartment,Housing_type_Municipal apartment,Housing_type_Office apartment,Housing_type_Rented apartment,Housing_type_With parents,Occupation_type_Accountants,Occupation_type_Cleaning staff,Occupation_type_Cooking staff,Occupation_type_Core staff,Occupation_type_Drivers,Occupation_type_HR staff,Occupation_type_High skill tech staff,Occupation_type_IT staff,Occupation_type_Laborers,Occupation_type_Low-skill Laborers,Occupation_type_Managers,Occupation_type_Medicine staff,Occupation_type_Other,Occupation_type_Private service staff,Occupation_type_Realty agents,Occupation_type_Sales staff,Occupation_type_Secretaries,Occupation_type_Security staff,Occupation_type_Waiters/barmen staff
5100177,0,1,0,0,2.056373860260131,1.9481660371304712,-1.517976562912753,1.3475254528430636,-0.5401746831035078,0.27783761840044513,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5100180,0,0,1,0,-0.5512580615403799,-1.267715638329956,1.4254614575915778,-0.10303181165573186,1.696053008559758,0.437218737280795,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5100182,1,1,1,0,0.7525578993598756,0.8762054786436622,1.7258122760103871,-0.46567112778043074,-0.1101308962451875,-0.8378302137620041,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100183,1,1,1,0,-0.5512580615403799,-0.19575507984314686,-1.0974854171264201,0.21427758995337964,0.9219741922147814,-0.5190679760013043,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5100184,1,1,1,0,-0.5512580615403799,-1.267715638329956,-0.19643296186999226,-0.46567112778043074,-1.2282447420768203,-0.5190679760013043,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5100185,0,0,1,0,-0.5512580615403799,-0.19575507984314686,-0.1363627981862304,2.707422888310684,0.06188661849814064,1.393505450562894,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5100186,0,1,1,0,0.7525578993598756,-0.19575507984314686,-1.2176257444939438,3.614021178622431,0.4059216479847969,1.0747432128021945,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100187,1,0,0,0,-0.5512580615403799,-0.19575507984314686,1.6056719486428634,-0.1483617261713192,-1.3142534994484845,-0.8378302137620041,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5100189,1,0,1,0,-0.5512580615403799,-0.19575507984314686,-1.4579063992289913,-0.6923207003583676,0.5779391627281251,2.5091732827253432,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100192,0,0,1,1,-0.5512580615403799,-0.19575507984314686,-1.3377660718614675,-0.9189702729363043,1.696053008559758,-0.8378302137620041,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5100193,1,0,1,0,0.7525578993598756,0.8762054786436622,0.6445493297026738,-0.23902155520249393,-0.6261834404751719,-0.04092461936025464,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5100194,1,1,1,0,-0.5512580615403799,-0.19575507984314686,0.944900148121483,-0.46567112778043074,1.2660092217014376,2.5091732827253432,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5100196,0,1,1,0,2.056373860260131,1.9481660371304712,-0.8572047623913727,3.614021178622431,-0.19613965361685157,1.2341243316825443,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100197,0,1,1,0,0.7525578993598756,0.8762054786436622,1.0049703118052449,-0.01237198262455714,-0.1101308962451875,-0.6784490948816542,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100199,0,0,1,0,2.056373860260131,1.9481660371304712,-1.0374152534426582,-0.6923207003583676,-0.2821484109885156,0.27783761840044513,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5100200,1,1,0,0,-0.5512580615403799,-0.19575507984314686,-1.2176257444939438,-0.23902155520249393,0.9219741922147814,-0.04092461936025464,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5100202,1,1,0,0,0.7525578993598756,0.8762054786436622,1.365391293907816,1.1208758802651269,-1.3142534994484845,0.7559809750414948,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5100203,0,0,0,1,-0.5512580615403799,-1.267715638329956,0.10391785654881702,-0.9189702729363043,2.1260967954180785,-0.8378302137620041,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5100204,0,0,0,0,-0.5512580615403799,-0.19575507984314686,-1.2776959081777057,-0.23902155520249393,0.3199128906131328,0.437218737280795,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100208,0,0,1,1,-0.5512580615403799,-0.19575507984314686,-1.3377660718614675,-0.9189702729363043,1.0939917069581095,-0.8378302137620041,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5100211,1,0,1,0,2.056373860260131,1.9481660371304712,0.8848299844377212,-0.46567112778043074,-0.5401746831035078,-0.6784490948816542,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5100214,1,1,1,0,-0.5512580615403799,-0.19575507984314686,0.5844791660189119,-0.6016608713271928,-0.3681571683601797,-0.04092461936025464,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100216,0,0,0,0,-0.5512580615403799,-1.267715638329956,0.944900148121483,-0.9643001874518917,0.06188661849814064,-0.6784490948816542,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5100218,0,0,1,0,0.7525578993598756,0.8762054786436622,0.5844791660189119,-0.6016608713271928,-1.3142534994484845,-0.3596868571209544,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5100219,1,0,1,0,-0.5512580615403799,-0.19575507984314686,-0.2565031255537541,2.707422888310684,0.1478953758698047,-0.6784490948816542,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5100220,1,1,1,0,2.056373860260131,1.9481660371304712,-0.3766434529212778,1.3475254528430636,-0.19613965361685157,1.7122676883235939,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100221,1,1,1,0,-0.5512580615403799,-0.19575507984314686,0.52440900233515,-0.01237198262455714,0.06188661849814064,0.7559809750414948,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100222,0,0,1,0,-0.5512580615403799,-0.19575507984314686,0.46433883865138814,-0.23902155520249393,0.4059216479847969,2.031029926084294,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5100225,0,0,1,0,-0.5512580615403799,-0.19575507984314686,-0.016222470818706692,0.6675767351092532,0.7499566774714532,0.5965998561611449,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5100227,0,0,1,0,-0.5512580615403799,-1.267715638329956,-1.4579063992289913,-0.32968138423366866,1.3520179790731017,-0.3596868571209544,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5100228,0,0,1,0,2.056373860260131,1.9481660371304712,-1.517976562912753,0.21427758995337964,-0.2821484109885156,-0.5190679760013043,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5100229,0,0,1,0,-0.5512580615403799,-0.19575507984314686,1.1851808028565305,-0.46567112778043074,0.3199128906131328,2.031029926084294,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5100232,0,1,0,1,-0.5512580615403799,-0.19575507984314686,1.2452509665402922,-0.6469907858427801,1.3520179790731017,-0.8378302137620041,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5100235,0,0,0,0,-0.5512580615403799,-1.267715638329956,1.1851808028565305,0.89422630768719,0.5779391627281251,-0.20030573824060452,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5100236,0,0,1,1,-0.5512580615403799,-1.267715638329956,1.0049703118052449,0.4409271625313164,1.782061765931422,-0.8378302137620041,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5100238,1,0,1,0,0.7525578993598756,0.8762054786436622,0.6445493297026738,2.027474170576874,-0.712192197846836,-0.6784490948816542,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5100240,0,0,1,0,0.7525578993598756,0.8762054786436622,0.5844791660189119,-0.9189702729363043,-0.7982009552185001,1.393505450562894,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100242,0,1,1,0,0.7525578993598756,0.8762054786436622,1.0650404754890068,-0.01237198262455714,-1.4002622568201486,0.437218737280795,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100246,0,0,0,0,2.056373860260131,1.9481660371304712,-1.0974854171264201,-0.9189702729363043,-0.7982009552185001,-0.8378302137620041,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5100250,0,0,0,1,-0.5512580615403799,-1.267715638329956,-1.0974854171264201,-1.281609589061003,1.9540792806747502,-0.8378302137620041,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5100251,1,1,0,0,0.7525578993598756,0.8762054786436622,1.785882439694149,-0.6923207003583676,-1.3142534994484845,-0.04092461936025464,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100256,1,0,1,0,0.7525578993598756,0.8762054786436622,-0.737064435023849,0.4409271625313164,0.06188661849814064,-0.20030573824060452,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5100260,0,0,1,1,-0.5512580615403799,-0.19575507984314686,0.8848299844377212,-0.5563309568116055,1.868070523303086,-0.8378302137620041,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5100262,1,1,0,1,-0.5512580615403799,-0.19575507984314686,-0.2565031255537541,-1.145619845514241,2.0400880380464144,-0.8378302137620041,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5100263,1,0,0,0,-0.5512580615403799,-0.19575507984314686,0.22405818391634075,0.4409271625313164,-0.1101308962451875,-0.3596868571209544,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5100265,1,1,0,1,-0.5512580615403799,-1.267715638329956,0.7046194933864356,-0.46567112778043074,1.868070523303086,-0.8378302137620041,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5100266,0,1,0,0,-0.5512580615403799,-0.19575507984314686,-1.4579063992289913,0.89422630768719,0.5779391627281251,-0.20030573824060452,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5100268,0,0,1,0,-0.5512580615403799,-1.267715638329956,1.365391293907816,-0.46567112778043074,-0.02412213887352343,-0.6784490948816542,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5100269,0,0,1,0,-0.5512580615403799,-0.19575507984314686,0.944900148121483,-0.23902155520249393,1.0079829495864454,-0.20030573824060452,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5100271,0,0,0,0,0.7525578993598756,-0.19575507984314686,1.9060227670616727,-0.6923207003583676,-0.19613965361685157,0.27783761840044513,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5100272,1,0,0,0,-0.5512580615403799,-0.19575507984314686,1.2452509665402922,-0.46567112778043074,0.8359654348431172,-0.5190679760013043,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100274,1,1,0,0,0.7525578993598756,0.8762054786436622,-0.3766434529212778,0.4409271625313164,-0.3681571683601797,-0.8378302137620041,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100275,0,0,1,0,2.056373860260131,1.9481660371304712,1.3053211302240542,-1.145619845514241,-0.7982009552185001,-0.8378302137620041,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100276,0,0,1,1,-0.5512580615403799,-0.19575507984314686,-0.6169241076563252,-0.32968138423366866,1.610044251188094,-0.8378302137620041,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5100277,1,1,1,1,-0.5512580615403799,-0.19575507984314686,1.7258122760103871,-0.9189702729363043,1.0939917069581095,-0.8378302137620041,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5100278,1,0,0,0,-0.5512580615403799,-0.19575507984314686,-0.49678378028880155,-0.9189702729363043,0.5779391627281251,-0.5190679760013043,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5100281,0,0,0,0,-0.5512580615403799,-0.19575507984314686,0.8247598207539593,1.3475254528430636,-0.5401746831035078,0.437218737280795,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5118044,0,0,0,1,-0.5512580615403799,-1.267715638329956,1.3053211302240542,-1.009630101967479,1.868070523303086,-0.8378302137620041,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5100283,0,1,1,0,0.7525578993598756,0.8762054786436622,-0.7971345987076108,-0.46567112778043074,-0.3681571683601797,0.5965998561611449,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5100284,0,0,1,0,-0.5512580615403799,-0.19575507984314686,-1.3978362355452294,-0.01237198262455714,0.8359654348431172,0.5965998561611449,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5100285,0,1,1,0,0.7525578993598756,-0.19575507984314686,-0.9773450897588964,-0.23902155520249393,-1.1422359847051564,-0.5190679760013043,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5100287,0,0,1,0,2.056373860260131,1.9481660371304712,-1.2776959081777057,0.89422630768719,-1.1422359847051564,-0.20030573824060452,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5100288,0,1,1,0,0.7525578993598756,0.8762054786436622,0.944900148121483,-0.375011298749256,-0.7982009552185001,-0.6784490948816542,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100289,0,1,1,0,-0.5512580615403799,-0.19575507984314686,0.2841283476001026,0.12361776092220493,-0.4541659257318438,-0.5190679760013043,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5100290,0,0,1,0,-0.5512580615403799,-0.19575507984314686,1.9060227670616727,-1.145619845514241,0.1478953758698047,1.2341243316825443,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100291,0,0,1,0,0.7525578993598756,-0.19575507984314686,-0.7971345987076108,-1.3269395035765905,0.8359654348431172,4.581127828169892,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5100293,1,0,1,0,-0.5512580615403799,-0.19575507984314686,-1.4579063992289913,0.89422630768719,0.6639479200997891,2.987316639366393,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5100295,0,1,0,1,-0.5512580615403799,-0.19575507984314686,0.52440900233515,-0.5563309568116055,2.1260967954180785,-0.8378302137620041,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5100296,0,1,0,1,-0.5512580615403799,-0.19575507984314686,1.9060227670616727,-1.4425307855913383,1.1800004643297735,-0.8378302137620041,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5100298,1,1,0,0,-0.5512580615403799,-0.19575507984314686,-0.316573289237516,-0.8283104439051296,-0.8842097125901641,-0.8378302137620041,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5100299,0,0,1,1,-0.5512580615403799,-0.19575507984314686,1.0650404754890068,1.1208758802651269,0.9219741922147814,-0.8378302137620041,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5100301,1,1,1,0,-0.5512580615403799,-1.267715638329956,-0.19643296186999226,1.3475254528430636,-0.7982009552185001,-0.20030573824060452,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5100302,1,0,1,0,0.7525578993598756,-0.19575507984314686,-1.2776959081777057,-0.46567112778043074,-0.4541659257318438,-0.5190679760013043,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5100303,0,1,0,0,-0.5512580615403799,-0.19575507984314686,0.5844791660189119,0.4409271625313164,-0.19613965361685157,-0.3596868571209544,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100304,0,1,1,0,-0.5512580615403799,-0.19575507984314686,1.1251106391727685,-0.9189702729363043,0.23390413324146878,0.437218737280795,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5100305,0,0,1,0,0.7525578993598756,0.8762054786436622,-0.49678378028880155,-0.6923207003583676,-1.4002622568201486,0.11845649952009524,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5100306,0,0,1,0,2.056373860260131,1.9481660371304712,-0.5568539439725634,-0.6923207003583676,-0.5401746831035078,-0.5190679760013043,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5100307,1,1,1,0,2.056373860260131,1.9481660371304712,0.3441985112838645,2.254123743154811,-1.2282447420768203,0.5965998561611449,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5100308,1,1,0,0,0.7525578993598756,0.8762054786436622,-0.07629263450246855,1.1208758802651269,-0.4541659257318438,-0.5190679760013043,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5100313,0,1,1,0,-0.5512580615403799,-0.19575507984314686,1.5456017849591015,-0.42034121326484336,-0.1101308962451875,-0.04092461936025464,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5100318,0,0,1,1,-0.5512580615403799,-1.267715638329956,-0.7971345987076108,-0.1483617261713192,1.2660092217014376,-0.8378302137620041,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5100319,0,0,1,0,-0.5512580615403799,-0.19575507984314686,-0.9172749260751345,0.89422630768719,-0.712192197846836,-0.6784490948816542,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100321,0,1,1,0,0.7525578993598756,0.8762054786436622,-1.517976562912753,-0.6923207003583676,-1.4002622568201486,0.437218737280795,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5100322,0,0,1,0,0.7525578993598756,0.8762054786436622,1.5456017849591015,-0.46567112778043074,0.23390413324146878,-0.20030573824060452,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5100324,1,0,1,0,0.7525578993598756,0.8762054786436622,-0.737064435023849,-0.6923207003583676,-0.6261834404751719,-0.20030573824060452,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5100325,0,1,1,1,-0.5512580615403799,-0.19575507984314686,1.1851808028565305,-0.9189702729363043,1.610044251188094,-0.8378302137620041,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5100326,1,1,1,0,2.056373860260131,1.9481660371304712,-0.6169241076563252,0.4409271625313164,-0.5401746831035078,-0.8378302137620041,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5100329,0,0,1,0,0.7525578993598756,0.8762054786436622,1.6657421123266254,-0.6469907858427801,0.1478953758698047,-0.6784490948816542,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5100331,0,0,1,0,-0.5512580615403799,-1.267715638329956,-0.2565031255537541,-0.6923207003583676,-1.4862710141918125,-0.8378302137620041,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
